,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,stock_symbol,overall_profit,2017_value,2018_value,2019_value,2020_value,2017_profit,2018_profit,2019_profit,2020_profit
1401,ELLO,Ellomay Capital Ltd Ordinary Shares (Israel),$28.56,0.56,2.00%,366694035.0,Israel,,1186,Public Utilities,Electric Utilities: Central,ELLO,118.26123404117205,8.416055789506768,8.529282879544445,10.837301549457367,17.846666714501758,2.926711848352006,1.3453700031177296,27.059938127368067,64.67814089195805
1402,ELMD,Electromed Inc. Common Stock,$11.30,-0.12,-1.051%,97602846.0,United States,2011.0,35528,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,ELMD,152.9998220311477,5.580557755740041,5.6028685303798245,6.113373016554212,10.210952350071498,38.271149510053775,0.3997947089936504,9.111484294274174,67.02648967143963
1403,ELOX,Eloxx Pharmaceuticals Inc. Common Stock,$1.43,0.09,6.716%,123251115.0,United States,,361931,Health Care,Biotechnology: Commercial Physical & Biological Resarch,ELOX,-8.433387235187915,5.191952193400773,13.009243058968348,8.656190468205345,4.031111121177673,17.935095733023708,150.56554017395877,-33.46122884345745,-53.43088699371666
1404,ELP,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares),$6.05,0.14,2.369%,16556150188.0,Brazil,2021.0,671428,Public Utilities,Electric Utilities: Central,ELP,81.95652313222345,8.867609540779751,6.773067730831435,11.812142837615239,15.316190386575364,5.347306334652589,-23.620140245418817,74.39871129363753,29.664791538091144
1405,ELS,Equity Lifestyle Properties Inc. Common Stock,$83.45,-0.53,-0.631%,15335232060.0,United States,,406203,Consumer Services,Real Estate Investment Trusts,ELS,86.15561832094124,41.89049812712042,45.64290834708043,61.95507954794263,67.97634924025763,14.718599450881278,8.95766435761395,35.73867615275576,9.71876678433698
1406,ELSE,Electro-Sensors Inc. Common Stock,$4.78,0.04,0.844%,16230590.0,United States,,17420,Capital Goods,Industrial Machinery/Components,ELSE,1.3425372532046658,3.8310757319765734,3.851832699490733,3.590674594281212,3.4957143087235707,11.064835624239178,0.5418051995398763,-6.7800999052749695,-2.6446363507537605
1407,ELTK,Eltek Ltd. Ordinary Shares,$6.70,-0.19,-2.758%,29347796.0,Israel,1997.0,14234,Technology,Electrical Products,ELTK,-31.80518298650196,3.5307968261232414,3.760637457152287,3.1415873027983165,3.6338095324380055,-33.73839731556652,6.509596625003389,-16.461309057500614,15.667946875175181
1408,ELVT,Elevate Credit Inc. Common Stock,$3.65,0.02,0.551%,130497282.0,United States,2017.0,345106,Finance,Finance Companies,ELVT,,7.459677409100276,7.499442229707878,4.391190459803929,3.5504761735598245,,0.5330635418508993,-41.4464392777251,-19.145475331572012
1409,ELY,Callaway Golf Company Common Stock,$33.11,0.49,1.502%,6114487371.0,United States,1992.0,1386511,Consumer Non-Durables,Recreational Products/Toys,ELY,67.19756501911476,12.70665340499574,18.78115536207222,17.924365115544152,17.10888895912776,24.17647422532823,47.80567914670775,-4.561967727812532,-4.549539976226013
1410,EMAN,eMagin Corporation Common Stock,$2.85,-0.1,-3.39%,205972142.0,United States,,317974,Capital Goods,Industrial Machinery/Components,EMAN,-81.0563554990947,2.260836660149563,1.5143027885026663,0.5399603183780398,0.3952380939135476,8.3612299118502,-33.02024798189137,-64.34264517785446,-26.80238149707301
1411,EMCF,Emclaire Financial Corp Common Stock,$28.7199,0.0,0.00%,78152937.0,United States,,220,Finance,Major Banks,EMCF,20.3686707941552,28.651274905261765,33.844860555641205,31.791111060551234,29.72126981947157,16.035280385123524,18.126891970959534,-6.0681281038625965,-6.5107546481697955
1412,EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,$14.06,0.16,1.151%,854088929.0,United States,,181607,Finance,Finance/Investors Services,EMD,-9.474266066954977,15.526573732079736,13.76541831863829,13.863571443254983,13.520952376108319,3.953807650834368,-11.342846424660276,0.7130413500314542,-2.471362221120576
1413,EME,EMCOR Group Inc. Common Stock,$121.33,0.78,0.647%,6521936300.0,United States,,295107,Capital Goods,Engineering & Construction,EME,43.29628438812438,68.60003985826711,75.76784855815993,80.65194450862823,76.76063489157056,28.06213542205089,10.448694657761207,6.4461325528059925,-4.824818100500201
1414,EMF,Templeton Emerging Markets Fund Common Stock,$17.99,-0.05,-0.277%,290828913.0,United States,1987.0,75865,Finance,Finance/Investors Services,EMF,24.954900472326557,15.247251005286715,15.18071714530428,14.839880939513916,14.155555558583092,34.5915901327497,-0.4363662666756388,-2.2451917292707737,-4.611394011313685
1415,EMKR,EMCORE Corporation Common Stock,$9.04,-0.11,-1.202%,333016234.0,United States,1997.0,388453,Technology,Semiconductors,EMKR,-49.96482647011214,9.073346603439148,5.1589242956077905,3.4853968213474937,2.9353968397019403,54.65931749316529,-43.14199025911387,-32.43946563986423,-15.780125186231091
1416,EML,Eastern Company (The) Common Stock,$30.50,0.05,0.164%,190731781.0,United States,,14403,Capital Goods,Industrial Specialties,EML,47.99956301117338,26.08446220002801,28.006493967367835,26.74591271839445,26.356666625492156,46.471064108378286,7.368492984830472,-4.5010319765200615,-1.4553479516688437
1417,EMN,Eastman Chemical Company Common Stock,$112.82,2.23,2.016%,15319006358.0,United States,,493221,Basic Industries,Major Chemicals,EMN,-8.1781969738532,83.82753005920654,96.38533868067768,75.98412702954005,63.92444441053602,20.41082287445288,14.980530396877596,-21.16630177409695,-15.87131824823838
1418,EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,$20.58,0.06,0.292%,273860488.0,United States,2011.0,39097,Finance,Investment Managers,EMO,-48.730627483997885,12.467529874398886,10.993306754594778,8.973769874799821,6.188253954289452,3.2928574370920805,-11.824500399484196,-18.370604267463676,-31.040643557538363
1419,EMR,Emerson Electric Company Common Stock,$101.44,0.38,0.376%,60833568000.0,United States,,1708027,Capital Goods,Industrial Machinery/Components,EMR,25.472936530540125,61.03314750033071,70.66557775550629,66.93150824592227,65.52380970546177,16.873671982625126,15.782293146725545,-5.284142050749818,-2.103192617874801
1420,EMX,EMX Royalty Corporation Common Shares (Canada),$3.03,-0.05,-1.623%,259507828.0,Canada,,152220,Basic Industries,Precious Metals,EMX,102.24095148165648,0.9158964142856372,1.0632669327268562,1.2883730175949275,1.676031748453776,10.518051018216262,16.0903041154673,21.17117329048916,30.08901347394801
1421,ENB,Enbridge Inc Common Stock,$39.54,0.03,0.076%,80098360410.0,Canada,,1955260,Energy,Oil & Gas Production,ENB,-7.576202586080885,40.40338645418327,33.418645425621726,36.09734118173993,36.90555578564841,1.1835298231672438,-17.287513848578286,8.015572510501777,2.2389865221356597
1422,ENBA,Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078,$27.28,-0.14,-0.511%,0.0,Canada,2018.0,34142,Public Utilities,Oil & Gas Production,ENBA,,,24.9954476245614,26.590531750330854,24.7909365154448,,,6.381498542166808,-6.76780461475223
1423,ENDP,Endo International plc Ordinary Shares,$4.31,-0.38,-8.102%,1005545955.0,Ireland,,8527378,Health Care,Major Pharmaceuticals,ENDP,-80.74616935486773,10.311792848594637,10.420756968843985,5.806587301549457,5.033333354526096,-60.55466642677384,1.0566942320238617,-44.278641955569896,-13.316840113934441
1424,ENG,ENGlobal Corporation Common Stock,$2.38,0.31,14.976%,83620262.0,United States,,4324735,Consumer Services,Military/Government/Technical,ENG,-28.70928444329186,1.4905976111670414,0.9600398360020612,0.8987301564405835,0.9058730157594832,17.307578941541884,-35.59362843400694,-6.386159955277728,0.7947724094614724
1425,ENIA,Enel Americas S.A. American Depositary Shares,$6.59,-0.03,-0.453%,14139727869.0,Chile,,542264,Public Utilities,Electric Utilities: Central,ENIA,13.031240212539293,9.969402396821406,9.548924288426738,9.091031736797756,8.932698386056082,26.149330066892354,-4.2176861927925735,-4.79522653859499,-1.7416433615646418
1426,ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),$2.51,0.01,0.40%,3472161171.0,,2016.0,370503,Public Utilities,Electric Utilities: Central,ENIC,-17.659013753087365,5.4839840619212605,5.3971314753194255,4.673571419148218,4.396031735435366,2.7191529535730914,-1.5837497998016987,-13.406381880448516,-5.938492403812168
1427,ENJ,Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052,$25.90,0.16,0.622%,0.0,United States,,194,Public Utilities,Power Generation,ENJ,0.25312517224613906,24.76948200089048,24.136055813367623,25.05523808040316,25.366825497339644,-2.107657115100996,-2.557284756702161,3.8083366816149535,1.2436019004752128
1428,ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,$5.29,-0.01,-0.189%,2592395907.0,,,1436932,Public Utilities,Natural Gas Distribution,ENLC,-73.42600047448887,17.637251029451534,15.57175298895969,9.307023799608622,3.887301597330305,20.570089238728194,-11.710997575771716,-40.231367616688594,-58.23260280591769
1429,ENLV,Enlivex Therapeutics Ltd. Ordinary Shares,$8.27,-0.03,-0.361%,111345386.0,Israel,2014.0,28799,Health Care,Major Pharmaceuticals,ENLV,-90.96725667958276,26.332111541018538,14.807999998449805,14.475269826631695,7.320063500177293,-67.5069479070972,-43.764479444108325,-2.2469622626481534,-49.43055578342456
1430,ENOB,Enochian Biosciences Inc. Common Stock,$5.77,0.24,4.34%,299762498.0,United States,,469258,Health Care,Major Pharmaceuticals,ENOB,,,5.5318229863073975,5.901289671186419,3.701904758574471,,,6.678931805908086,-37.26956369131722
1431,ENPH,Enphase Energy Inc. Common Stock,$179.74,-3.71,-2.022%,24196813769.0,United States,2012.0,2038755,Capital Goods,Electrical Products,ENPH,1890.1105989259397,1.3905976082224294,4.705816734359559,17.570079411779133,37.564127240862156,-26.327503332644984,238.40247577981248,273.3693937439394,113.796001489207
1432,ENR,Energizer Holdings Inc. Common Stock,$40.80,-0.39,-0.947%,2789389716.0,United States,2015.0,538013,Capital Goods,Electrical Products,ENR,1.6824817723629524,49.48390433322861,57.22083666980029,44.13876978556314,45.1039682418581,11.556618996537011,15.635250372465675,-22.862418037905982,2.1867361980955167
1433,ENS,EnerSys Common Stock,$97.97,1.09,1.125%,4164815994.0,United States,2004.0,110040,Consumer Non-Durables,Telecommunications Equipment,ENS,3.561896375409771,73.39167340343216,76.8389643027013,68.17373029012529,64.97555572267562,16.976004149382838,4.697114453733006,-11.277135358618278,-4.691212515200907
1434,ENSG,The Ensign Group Inc. Common Stock,$84.91,0.64,0.759%,4681778109.0,United States,2007.0,153261,Health Care,Hospital/Nursing Management,ENSG,123.41332739657535,19.346225966495343,32.16645109321017,46.351011351933565,43.628412852211596,-0.9314244278851449,66.26731823001272,44.09737405478817,-5.873870753433688
1435,ENSV,Enservco Corporation Common Stock,$1.18,-0.04,-3.279%,13490617.0,United States,,99506,Energy,Oilfield Services/Equipment,ENSV,-75.72110360036137,0.4562788842565035,0.8774581661974766,0.36492460191486376,0.14312698420078035,-22.60056465197319,92.30742348011032,-58.41116807923861,-60.77902573579525
1436,ENTA,Enanta Pharmaceuticals Inc. Common Stock,$44.85,-1.4,-3.027%,905751536.0,United States,2013.0,263691,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,ENTA,101.31613183450615,38.378087647882595,88.53274882647146,78.8124601878817,53.25087296016633,45.08922995979428,130.68567052833865,-10.979314171800985,-32.433433960542395
1437,ENTG,Entegris Inc. Common Stock,$121.58,-0.38,-0.312%,16485938093.0,United States,2000.0,512069,Technology,Semiconductors,ENTG,246.4213915775774,25.23394423556993,32.484342567474236,40.5038094899011,51.697619059729206,69.09053523291816,28.732719166764685,24.687176308922897,27.63643645079625
1438,ENTX,Entera Bio Ltd. Ordinary Shares,$4.98,0.04,0.81%,90806271.0,Israel,2018.0,218782,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),ENTX,,,5.278914054855704,3.2817658687394764,2.750238102579874,,,-37.832557328323816,-16.196395093954767
1439,ENV,Envestnet Inc Common Stock,$76.51,2.07,2.781%,4163874809.0,United States,2010.0,634970,Technology,EDP Services,ENV,119.43503263813612,41.72669318757684,56.15266932149332,63.64281740642729,71.28730162363203,28.442206016422773,34.57253626369673,13.338899424442852,12.011542745486196
1440,ENVA,Enova International Inc. Common Stock,$33.30,0.56,1.71%,1227900770.0,United States,2014.0,162410,Finance,Finance: Consumer Services,ENVA,140.03868313304594,14.13545819012767,26.91235056721357,23.406785624367853,19.698412622724263,72.2502637357802,90.38895099990029,-13.02585938783227,-15.843153610049535
1441,ENX,Eaton Vance New York Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value,$12.78,-0.02,-0.156%,231551797.0,United States,2002.0,7074,Finance,Finance/Investors Services,ENX,-11.301662926484363,12.526055761542453,11.256733081255302,11.948253991111875,12.059841246831985,-7.8727245741476235,-10.133458643735494,6.143175865190357,0.9339210214573306
1442,ENZ,Enzo Biochem Inc. Common Stock ($0.01 Par Value),$3.09,-0.02,-0.643%,149777772.0,United States,,117914,Health Care,Medical Specialities,ENZ,-56.16601461752529,9.262231093478867,5.227848614354532,3.3305555629351784,2.454285712469192,65.42511749872392,-43.55735069021077,-36.29204270012335,-26.310020472792853
1443,EOD,Wells Fargo Global Dividend Opportunity Fund,$5.89,0.04,0.684%,254704150.0,United States,2007.0,142111,Finance,Investment Managers,EOD,-12.124409601207324,6.054262945851482,5.5378884414277705,5.3726587314454335,5.056507943168518,5.215286275780299,-8.529106004184095,-2.983622940944215,-5.884438302893263
1444,EOG,EOG Resources Inc. Common Stock,$70.93,0.19,0.269%,41395111303.0,United States,,4560920,Energy,Oil & Gas Production,EOG,-22.920793290279146,95.69605592522488,113.22438249929968,85.50170619904048,64.52269805423798,14.319089226011286,18.31666561866573,-24.484722891229428,-24.536361994888395
1445,EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,$18.78,0.08,0.428%,738502804.0,United States,2004.0,39548,Consumer Services,Real Estate Investment Trusts,EOI,15.328760549520464,13.563984057817802,14.884900385640053,14.816150809091233,14.572063461182609,7.350443104275942,9.738409616169712,-0.4618746163403718,-1.6474410327873568
1446,EOLS,Evolus Inc. Common Stock,$11.56,1.01,9.573%,625630807.0,United States,2018.0,411779,Consumer Durables,Specialty Chemicals,EOLS,,,16.861955553690592,17.932658740452357,8.401746015700082,,,6.349816208164652,-53.14835274957034
1447,EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,$23.75,0.12,0.508%,1185701199.0,,2005.0,71965,Finance,Trusts Except Educational Religious and Charitable,EOS,28.178240533878302,14.451832653516794,16.521394429453814,16.840000023917547,16.647301583063033,11.273918645318155,14.320410605041197,1.9284425163031615,-1.1442900272020649
1448,EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,$22.97,-0.54,-2.297%,353510896.0,United States,2009.0,24467,Finance,Trusts Except Educational Religious and Charitable,EOT,-4.064333916648119,22.094621491147226,20.81119528234717,22.157063529604958,21.388095371306893,-0.895232005727139,-5.808772100098157,6.467039634188616,-3.4705328044513624
1449,EPAC,Enerpac Tool Group Corp. Common Stock,$25.56,0.47,1.873%,1538777536.0,United States,,239729,Capital Goods,Metal Fabrications,EPAC,,,,23.97655342620553,22.089682654728964,,,,-7.869649727947496
1450,EPAM,EPAM Systems Inc. Common Stock,$598.02,8.36,1.418%,33731178163.0,United States,2012.0,321624,Technology,EDP Services,EPAM,214.04464179373005,83.13780876554816,123.06876516152187,177.1242459312318,215.3117465064639,21.261305046858546,48.02983983927285,43.922989475651825,21.559725137832547
1451,EPAY,Bottomline Technologies Inc. Common Stock,$41.68,1.0,2.458%,1891765130.0,United States,1999.0,694145,Technology,EDP Services,EPAY,83.07960426345839,28.109880432189694,50.295298724535456,45.51313501691062,45.90365085904561,12.111905896572118,78.92391554586757,-9.508172391651307,0.8580288788937306
1452,EPC,Edgewell Personal Care Company Common Stock,$44.38,1.38,3.209%,2412435955.0,,,584494,Consumer Non-Durables,Package Goods/Cosmetics,EPC,-62.25928338405471,71.5609562026552,49.0329880277474,34.77674607625083,29.771270025344123,-9.282950760537302,-31.480809327240266,-29.074797447443085,-14.39316961952621
1453,EPD,Enterprise Products Partners L.P. Common Stock,$22.45,0.4,1.814%,49057259637.0,United States,,6317013,Public Utilities,Natural Gas Distribution,EPD,-11.18726902119606,26.690756938372,27.41549797362065,28.24321427420964,23.076507916526193,2.7226053509883066,2.715325896983937,3.0191547182014435,-18.293620221553333
